istat_code,comune,provincia,current_plan,current_variant,procedural_status,act_and_date,bur_publication,institutional_source_url,access_date,irdat_dataset_id,irdat_detail_url,irdat_admin_structure,irdat_metadata_date,irdat_publication_date,geometry_source,geometry_format,geometry_crs,geometry_layer_service_id,geometry_alignment_status,currentness_status,evidence_used,independent_current_source,eagle_access_status_baseline,cer_2018_reference,vector_download_status,vector_artifact_path,vector_bytes,vector_sha256,vector_archive_integrity,vector_shp_present,vector_prj_present,notes_gap,detail_error,supplement_source_url,supplement_fetch_status,supplement_sha256
030082,Precenicco,UD,PRGC Precenicco,Variant 20,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12182,2026-09-19,12182,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12182,Comune di Precenicco,,,IRDAT/Comune,,,12182,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Precenicco - Variante 20. Variante 17 adottatta con delibera n. 19 del 25.05.2017 - approvata con delibera n. 40 del 18.12.2017; Variante 18 adottatta con delibera n. 28 del 29.09.2017 - approvata con delibera n. 41 del 8.12.2017 (modifica puntuale per area nuova biblioteca); Variante 19 adottatta con delibera n. 10 del 28.02.2019 - approvata con delibera n. 21 del 20.06.2019 (modifica di norma); Variante 20 adottatta con delibera n. 21 del 06.07.2022.,,PUBLIC_CONFIG_DETECTED,D:20180104 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030083,Premariacco,UD,PRGC Premariacco,Variant 18,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12183,2026-09-19,12183,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12183,Comune di Premariacco,,,IRDAT/Comune,,,12183,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Premariacco. Variante n.18 approvata con Delibera di Consiglio Comunale n. 25 del 28/05/2021.,,PUBLIC_CONFIG_DETECTED,D:20160317 H:20160317,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030084,Preone,UD,PRGC Preone,,CURRENT_PRGC_ADOPTED_AND_APPROVED_CONFIRMED,,,https://www.comune.preone.ud.it/media/files/030084/attachment/DupsPreone2026_2028.pdf,2026-09-19,,,,,,Comune - riferimento PRGC,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,DUPS 2026-2028 dichiara tra gli strumenti urbanistici vigenti un PRGC adottato e approvato.,https://www.comune.preone.ud.it/media/files/030084/attachment/DupsPreone2026_2028.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D: H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,La fonte corrente conferma l'esistenza del PRGC vigente ma non identifica la versione/ultima variante efficace; nessun vettore corrente verificato.,,https://www.comune.preone.ud.it/media/files/030084/attachment/DupsPreone2026_2028.pdf,MATERIALIZED,BBF8BE059CE581BFF8BD66635D84DB6BA0176CEE6F413B0A9927431DA1711DB4
030085,Prepotto,UD,PRGC Prepotto,Variant 10,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12184,2026-09-19,12184,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12184,Comune di Prepotto,,,IRDAT/Comune,,,12184,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Prepotto - Variante 10. Approvazione del C.C. n. 44 del 30/11/2020.,,PUBLIC_CONFIG_DETECTED,D:20080214 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030086,Pulfero,UD,PRGC Pulfero,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12185,2026-09-19,12185,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12185,Comune di Pulfero,,,IRDAT/Comune,,,12185,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Pulfero,,PUBLIC_CONFIG_DETECTED,D:20170316 H:20170316,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030087,Ragogna,UD,PRGC Ragogna,Variant 19,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12186,2026-09-19,12186,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12186,Comune di Ragogna,,,IRDAT/Comune,,,12186,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Ragogna - Variante 19. Approvata con Delibera n. 36 del 21.07.2023 e resa esecutiva dal 02.08.2023.,,PUBLIC_CONFIG_DETECTED,D:20160818 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030088,Ravascletto,UD,PRGC Ravascletto,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12322,2026-09-19,12322,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12322,Comune di Ravascleto,,,IRDAT/Comune,,,12322,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20050721 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030089,Raveo,UD,PRGC Raveo,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12187,2026-09-19,12187,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12187,Comune di Raveo,,,IRDAT/Comune,,,12187,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20070901 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030090,Reana del Rojale,UD,PRGC Reana del Rojale,Variant 48,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12323,2026-09-19,12323,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12323,Comune di Reana del Rojale,,,IRDAT/Comune,,,12323,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale Comunale aggiornato alla Variante n. 48. Adozione - Consiglio Comunale n. 41 del 28/07/2025.,,PUBLIC_CONFIG_DETECTED,D:20161103 H:20161103,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030091,Remanzacco,UD,PRGC Remanzacco,Variant 34,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12188,2026-09-19,12188,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12188,Comune di Remanzacco,,,IRDAT/Comune,,,12188,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Remanzacco Variante n. 34 al P.R.G.C. approvata con deliberazione del Consiglio Comunale n. 25 del 30.06.2017, pubblicazione sul B.U.R. n. 31 del 02.08.2017.",,PUBLIC_CONFIG_DETECTED,D:20170720 H:20170720,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030092,Resia,UD,PRGC Resia,Variant 17,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12189,2026-09-19,12189,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12189,Comune di Resia,,,IRDAT/Comune,,,12189,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Nuovo Piano Regolatore Generale del Comune di Resia. Piano Regolatore Generale Comunale aggiornato alla Variante n.17. Adottata con delibera di Consiglio Comunale n° 26 in data 30.06.2021.,,PUBLIC_CONFIG_DETECTED,D:20170824 H:20170824,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030093,Resiutta,UD,PRGC Resiutta,Variant 18,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12190,2026-09-19,12190,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12190,Comune di Resiutta,,,IRDAT/Comune,,,12190,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Resiutta. Versione aggiornata alla Variante 18 approvata con Deliberazione di C.C. n. 12 del 08.03.2024 e Variante 19 approvata in sede di Conferenza di Servizi del 17.06.2024.,,PUBLIC_CONFIG_DETECTED,D:20160114 H:20160114,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030094,Rigolato,UD,PRGC Rigolato,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12191,2026-09-19,12191,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12191,Comune di Rigolato,,,IRDAT/Comune,,,12191,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20160407 H:20160407,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030095,Rive d'Arcano,UD,PRGC Rive d'Arcano,Variante generale PPR 2026,ADOPTION_AGENDA_FOUND,Consiglio comunale 28/07/2026 - punto adozione variante generale,,https://www.comune.rivedarcano.ud.it/novita/avviso-di-convocazione-del-consiglio-comunale-6/,2026-09-19,,,,,,Comune - procedimento variante generale,WEB/PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Avviso ufficiale del luglio 2026 documenta all'ordine del giorno l'adozione di una variante generale al PRGC per conformazione PPR.,https://www.comune.rivedarcano.ud.it/novita/avviso-di-convocazione-del-consiglio-comunale-6/,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20170406 H:,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non identificato nella fonte l'esito finale/numero ed efficacia della variante; base vigente e vettore corrente restano da chiudere.,,https://www.comune.rivedarcano.ud.it/novita/avviso-di-convocazione-del-consiglio-comunale-6/,NOT_MATERIALIZED,
030097,Ronchis,UD,,,,,,https://www.comune.ronchis.ud.it/,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Home comunale corrente con contenuto 'Variante n. 43 al vigente PRGC'; atti ed efficacia da ricostruire.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20141225 H:20141225,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://www.comune.ronchis.ud.it/,HTTP_OK_KEYWORD_NOT_FOUND,b6cd3030d737fa340fdcdf0d6034c8c4ada0e35bd3663bbbd9797d8641f9bad6
030098,Ruda,UD,PRGC Ruda,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12193,2026-09-19,12193,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12193,Comune di Ruda,,,IRDAT/Comune,,,12193,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"""Piano Regolatore Generale del Comune di Ruda. Adottato con Deliberazione Consiliare n.37 del 05.08.2005 Approvato con Deliberazione Consiliare n.34 del 01.08.2006 Coordinata con le modifiche delle Varianti puntuali: - VAR. N.09 approvata con delibera di C.C. n.26 del 24.06.2008; - VAR. N.11 approvata con delibera di C.C. n.52 del 29.11.2007; - VAR. N.13 approvata con delibera di C.C. n.7 del 19.02.2008; - VAR. N.14 approvata con delibera di C.C. n.5 del 17.02.2009; - VAR. N.15 approvata con delibera di C.C. n.31 del 01.10.2009; - VAR. N.16 approvata con delibera di C.C. n.46 del 28.12.2009; - VAR. N.17 approvata con delibera di C.C. n.6 del 20.02.2010; - VAR. N.18 approvata con delibera di C.C. n.47 del 30.11.2011; - VAR. N.19 approvata con delibera di C.C. n.19 del 30.04.2010; - VAR. N.20 approvata con delibera di C.C. n. 42 del 30.09.2010; - VAR. N.21 approvata con delibera di C.C. n. 43 del 30.09.2010; - VAR. N.22 approvata con delibera di C.C. n. 23 del 01.06.2017; - VAR. N.23 approvata con delibera di C.C. n. 6 del 18.04.2012. - VAR. N.24 approvata con delibera di C.C. n. 34 del 27.11.2014. - VAR. N.25 approvata con Autorizzazione Unica n. 18 del 28.05.2014. - VAR. N.26. - VAR. N.27 approvata con delibera di C.C. n. 24 del 01.06.2017. - VAR. N.28 approvata con delibera di C.C. n. 22 del 25.07.2019. - VAR. N.29. - VAR. N.30 approvata con delibera di C.C. n. 15 del 30.05.2020. - VAR. N.31 approvata con delibera di C.C. n. 54 del 29.11.2021. - VAR. N.32 approvata con delibera di C.C. n. 55 del 29.11.2021.""",,PUBLIC_CONFIG_DETECTED,D:20170817 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030099,San Daniele del Friuli,UD,PRGC San Daniele del Friuli,104,OFFICIAL_VARIANTS_INDEX_FOUND,,,https://www.comune.sandanieledelfriuli.ud.it/,2026-09-19,,,,,,Comune - documenti varianti,PDF/WEB,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Il sito comunale corrente espone varianti PRGC 102, 103 e 104 e un procedimento di assestamento.",https://www.comune.sandanieledelfriuli.ud.it/,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20170831 H:20170831,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non ricostruita in modo completo la data di efficacia dell'ultima variante né un vettore corrente allineato.,,https://www.comune.sandanieledelfriuli.ud.it/,MATERIALIZED,B6CD3030D737FA340FDCDF0D6034C8C4ADA0E35BD3663BBBD9797D8641F9BAD6
030100,San Giorgio di Nogaro,UD,PRGC San Giorgio di Nogaro,58,OFFICIAL_VARIANTS_INDEX_FOUND,,,https://www.comune.sangiorgiodinogaro.ud.it/mappa-del-sito,2026-09-19,,,,,,Comune - documenti varianti POC/PRGC,PDF/WEB,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Indice ufficiale corrente elenca varianti allo strumento urbanistico fino alla n.58; pagine dedicate documentano singole varianti.,https://www.comune.sangiorgiodinogaro.ud.it/mappa-del-sito,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20170803 H:20170803,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Per la variante più recente non è stata chiusa la sequenza adozione-approvazione-efficacia; nessun vettore corrente verificato.,,https://www.comune.sangiorgiodinogaro.ud.it/mappa-del-sito,MATERIALIZED,F8658C57F784852F775A6B8917100919FA10A094F2928BB0E9E80F45A56002C7
030101,San Giovanni al Natisone,UD,PRGC San Giovanni al Natisone,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12198,2026-09-19,12198,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12198,Comune di San Giovanni al Natisone,,,IRDAT/Comune,,,12198,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di San Giovanni al Natisone. La Variante di conformazione al Piano Paesaggistico Regionale (PPR) n. 44 al P.R.G.C. è stata approvata con Deliberazione di Consiglio Comunale n. 78 del 28/12/2023 ed è entrata in vigore in data 14/11/2024 a seguito della pubblicazione della deliberazione della Giunta Regionale 25/10/2024 n. 1561 di conferma dell'esecutività della suddetta deliberazione consiliare sul Bollettino Ufficiale della Regione n. 46 di data 13/11/2024.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20150924 H:20150924,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030102,San Leonardo,UD,PRGC San Leonardo,Variant 17,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12199,2026-09-19,12199,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12199,Comune di San Leonardo,,,IRDAT/Comune,,,12199,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di San Leonardo. Piano Regolatore Generale Comunale aggiornato alla Variante n.17.,,PUBLIC_CONFIG_DETECTED,D:20110428 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
